event_id,origin_time,qlat,qlon,qdep,qmag,qmagtype
8523406,2015-12-22 19:53:41.300,33.1005,-115.605833,7.99,1.64,ml
8524612,2015-12-25 17:24:27.140,33.190833,-115.576333,3.12,2.3,ml
8524697,2015-12-25 09:32:36.790,33.2775,-116.143333,10.32,1.51,ml
8524703,2015-12-25 09:17:24.210,33.279333,-116.143833,10.5,1.52,ml
8525277,2015-12-31 06:42:06.610,33.4775,-115.810167,7.41,1.59,ml
8525658,2015-12-29 22:55:28.180,33.2095,-116.048167,9.1,1.57,ml
8528451,2016-01-12 03:41:57.430,33.232667,-116.013,4.09,1.6,ml
8529233,2016-01-20 23:06:09.380,33.279833,-115.6925,2.83,1.69,ml
8529593,2016-01-19 09:30:48.820,33.189333,-116.022667,4.43,1.88,ml
8530714,2016-01-24 02:43:39.290,33.075,-115.598,10.47,2.16,ml
8532707,2016-02-01 21:33:24.160,33.0455,-115.550167,9.17,1.71,ml
8532741,2016-02-01 18:20:10.170,33.046667,-115.5445,6.96,2.56,ml
8532818,2016-02-01 09:59:05.210,33.0535,-115.911167,2.69,1.62,ml
8532864,2016-02-01 05:19:21.330,33.055833,-115.905333,4.25,2.28,ml
8532955,2016-01-31 21:10:46.080,33.0515,-115.550333,11.97,1.94,ml
8533662,2016-01-29 10:00:25.680,33.066167,-116.038667,6.83,1.85,ml
8533985,2016-02-05 08:00:23.390,33.197167,-115.5875,2.19,1.39,ml
8534038,2016-02-05 03:23:31.440,32.934167,-115.826667,7.74,1.46,ml
8534065,2016-02-05 00:34:23.620,33.1745,-115.604667,4.19,1.51,ml
8534066,2016-02-05 00:33:41.430,33.173,-115.5995,3.19,1.53,ml
8534067,2016-02-05 00:33:33.970,33.177833,-115.606667,4.02,1.72,ml
8535104,2016-02-09 04:37:35.930,32.958167,-115.535333,10.03,1.39,ml
8536081,2016-02-17 12:41:54.120,32.967333,-115.538333,9.94,1.49,ml
8536903,2016-02-14 17:41:14.960,33.0535,-115.973167,7.17,1.39,ml
8536918,2016-02-14 16:44:48.110,33.049167,-115.975,4.06,1.66,ml
8537291,2016-02-21 06:27:55.020,33.255833,-115.994,5.54,1.5,ml
8537490,2016-02-20 10:10:39.740,33.257667,-115.991,6.47,1.93,ml
8538877,2016-02-23 10:09:32.890,33.274167,-116.004833,2.44,1.54,ml
8712551,2012-05-29 18:15:33.500,32.9196,-115.6055,13.9,2.6,ML
8724980,2012-06-08 03:23:58.200,33.177,-115.618,1.2,2.6,ML
8738743,2012-06-19 04:01:37.080,33.0617,-116.0486,11.3,3.3,ML
8744931,2012-06-24 13:07:42.590,33.032,-115.543,12.1,2.8,ML
8774050,2012-07-18 04:01:12.400,32.972,-115.526,11.8,2.0,ML
8809696,2012-08-19 03:43:45.370,33.197,-115.9657,17.3,3.4,ML
8813401,2012-08-22 11:43:07.000,32.989,-115.534,10.0,1.9,ML
8817842,2012-08-26 15:33:04.400,32.997,-115.577,5.9,2.4,ML
8817858,2012-08-26 15:48:09.160,33.0585,-115.5573,17.2,2.5,ML
8817927,2012-08-26 17:02:12.620,33.0284,-115.5814,17.5,3.8,ML
8817929,2012-08-26 17:03:40.290,33.009,-115.549,11.3,2.9,ML
8817943,2012-08-26 17:13:52.090,33.014,-115.564,12.6,2.7,ML
8817944,2012-08-26 17:16:01.460,32.9939,-115.559,20.4,3.3,ML
8818000,2012-08-26 18:11:23.930,33.0155,-115.5861,16.5,2.6,ML
8818042,2012-08-26 18:58:10.900,33.0885,-115.5632,16.8,3.0,ML
8818047,2012-08-26 19:03:16.390,33.078,-115.5427,11.4,3.0,ML
8818058,2012-08-26 19:16:10.890,33.0456,-115.5768,14.0,2.9,mb
8818064,2012-08-26 19:20:04.850,33.0273,-115.5666,13.2,4.5,mb
8818067,2012-08-26 19:21:02.890,32.9736,-115.5609,16.3,3.9,ML
8818074,2012-08-26 19:28:36.640,33.0065,-115.6105,10.0,3.4,ML
8818079,2012-08-26 19:31:22.370,33.0466,-115.5352,2.3,5.4,MW
8818081,2012-08-26 19:33:00.940,32.9932,-115.5529,12.5,4.9,MW
8818082,2012-08-26 19:33:59.490,33.003,-115.576,1.7,3.5,ML
8818085,2012-08-26 19:35:51.050,33.0173,-115.5475,14.0,3.4,ML
8818091,2012-08-26 19:40:13.130,32.9786,-115.5941,12.8,4.2,mb
8818094,2012-08-26 19:43:40.830,33.0427,-115.5542,10.3,3.2,ML
8818098,2012-08-26 19:45:55.500,32.998,-115.565,10.0,2.9,ML
8818100,2012-08-26 19:50:14.080,33.0112,-115.5788,14.4,3.4,ML
8818104,2012-08-26 19:58:15.930,33.0385,-115.5553,13.6,3.6,ML
8818108,2012-08-26 20:06:10.290,33.029,-115.537,3.6,2.6,ML
8818117,2012-08-26 20:14:45.260,32.9817,-115.5727,18.8,3.0,ML
8818122,2012-08-26 20:16:42.480,33.0401,-115.5791,15.6,2.8,ML
8818123,2012-08-26 20:16:53.280,32.9653,-115.5832,9.3,3.5,ML
8818126,2012-08-26 20:20:24.450,33.0127,-115.5589,18.2,3.5,ML
8818131,2012-08-26 20:28:57.780,33.014,-115.541,9.8,2.6,ML
8818134,2012-08-26 20:31:13.230,33.0562,-115.5728,12.0,3.1,ML
8818157,2012-08-26 20:57:57.850,33.0337,-115.5541,2.4,5.5,MW
8818162,2012-08-26 21:05:11.610,33.025,-115.537,4.0,3.2,ML
8818163,2012-08-26 21:06:38.010,32.975,-115.6,8.9,2.9,ML
8818165,2012-08-26 21:08:44.970,32.9868,-115.6049,14.0,3.4,ML
8818169,2012-08-26 21:15:29.490,33.0514,-115.5457,10.0,4.1,mb
8818170,2012-08-26 21:17:26.380,33.0,-115.6377,17.9,3.9,ML
8818177,2012-08-26 21:23:23.070,32.9195,-115.5443,14.5,3.6,ML
8818179,2012-08-26 21:26:38.280,33.0858,-115.5437,9.6,3.8,ML
8818193,2012-08-26 21:42:50.270,33.0069,-115.5579,14.5,2.9,ML
8818194,2012-08-26 21:46:11.800,32.986,-115.582,4.1,2.9,ML
8818199,2012-08-26 21:54:16.480,32.989,-115.579,3.7,3.0,ML
8818207,2012-08-26 22:01:58.480,33.0168,-115.5724,12.4,2.9,ML
8818210,2012-08-26 22:06:28.560,33.0171,-115.5612,17.0,3.4,ML
8818212,2012-08-26 22:08:05.940,33.003,-115.543,8.5,2.8,ML
8818218,2012-08-26 22:16:23.780,32.998,-115.589,13.1,2.8,ML
8818228,2012-08-26 22:22:35.320,32.963,-115.564,12.7,2.6,ML
8818231,2012-08-26 22:23:58.230,33.0564,-115.5602,16.3,3.0,ML
8818243,2012-08-26 22:34:45.120,32.9923,-115.5926,13.6,3.5,ML
8818254,2012-08-26 22:52:09.490,32.9752,-115.5983,14.6,3.0,ML
8818256,2012-08-26 22:53:35.490,33.017,-115.552,12.1,3.0,ML
8818259,2012-08-26 22:58:42.910,32.9371,-115.5888,11.7,3.2,MS
8818287,2012-08-26 23:33:25.720,32.9958,-115.5758,13.6,4.6,mb
8818289,2012-08-26 23:34:50.740,33.003,-115.537,9.1,3.2,ML
8818293,2012-08-26 23:36:57.640,33.061,-115.5779,17.9,3.1,ML
8818310,2012-08-26 23:53:13.660,33.0147,-115.5709,14.7,3.3,ML
8818331,2012-08-27 00:12:25.160,33.0619,-115.5442,11.1,3.0,ML
8818367,2012-08-27 00:58:44.130,32.9848,-115.576,15.3,3.4,ML
8818435,2012-08-27 02:53:13.810,32.9977,-115.6256,13.8,3.1,ML
8818445,2012-08-27 03:03:31.960,32.9704,-115.5844,14.5,3.1,ML
8818520,2012-08-27 04:41:36.910,33.0575,-115.5877,10.1,4.5,mb
8818534,2012-08-27 04:57:04.060,33.05,-115.542,8.8,2.8,ML
8818536,2012-08-27 04:59:36.170,33.008,-115.548,10.6,2.8,ML
8818548,2012-08-27 05:09:04.250,33.0735,-115.5659,14.6,3.2,ML
8818568,2012-08-27 05:47:24.400,33.0321,-115.5503,8.6,2.9,ML
8818611,2012-08-27 06:31:27.420,33.1316,-115.577,10.8,3.4,ML
8818652,2012-08-27 07:32:06.050,32.971,-115.578,14.0,2.9,ML
8818931,2012-08-27 13:33:35.770,33.012,-115.549,9.3,2.2,ML
8819141,2012-08-27 17:04:32.300,32.897,-115.534,12.0,2.5,ML
8819149,2012-08-27 17:14:10.110,32.967,-115.6026,16.0,2.8,ML
8819183,2012-08-27 17:47:51.290,33.0054,-115.5821,17.3,3.8,ML
8819198,2012-08-27 18:05:57.970,32.9713,-115.5572,18.2,2.9,ML
8819564,2012-08-28 02:01:19.390,33.0071,-115.5686,14.6,4.2,mb
8819697,2012-08-28 04:57:20.210,32.994,-115.584,14.2,2.3,ML
8819849,2012-08-28 08:54:14.240,32.9675,-115.6195,14.5,3.5,ML
8820522,2012-08-28 23:17:41.580,32.927,-115.531,13.9,2.4,ML
8822099,2012-08-30 10:18:57.220,33.012,-115.561,7.4,2.7,ML
8823557,2012-08-31 13:29:52.290,33.031,-115.535,14.0,2.5,ML
8823586,2012-08-31 13:56:01.490,33.0587,-115.5477,16.4,3.5,ML
8823595,2012-08-31 14:04:28.400,33.012,-115.549,13.2,2.6,ML
8830773,2012-09-06 07:21:51.400,33.024,-115.537,10.2,2.6,ML
8833971,2012-09-08 22:17:10.590,33.014,-115.538,9.9,2.2,ML
8835828,2012-09-10 15:44:41.210,33.2627,-115.7519,0.6,3.3,ML
8851210,2012-09-23 16:50:23.600,32.858,-116.024,2.0,1.6,ML
8853239,2012-09-25 12:02:04.580,33.159,-115.641,4.0,3.1,ML
8854664,2012-09-26 17:21:01.830,32.9187,-116.0486,17.3,2.7,ML
8898686,2012-11-04 17:32:34.000,33.256,-115.975,7.4,2.6,ML
8900776,2012-11-06 18:07:26.110,32.8662,-115.5272,8.2,1.6,ML
8904056,2012-11-09 21:54:19.160,33.2762,-116.1393,12.2,1.8,ML
8905208,2012-11-10 23:31:22.500,33.062,-115.907,7.9,2.3,ML
8911152,2012-11-16 16:33:17.140,33.0112,-115.5655,12.2,2.4,ML
8912487,2012-11-18 00:33:31.080,33.0013,-115.5527,8.9,1.6,ML
8915359,2012-11-20 18:21:43.460,32.9017,-116.0313,10.0,1.6,ML
8916080,2012-11-21 10:37:01.310,33.0693,-115.5937,9.8,1.9,ML
8924294,2012-11-28 15:10:20.110,33.192,-115.9885,6.5,1.9,ML
8927597,2012-12-02 01:59:57.890,33.2703,-115.6535,1.8,2.7,ML
8927601,2012-12-02 02:05:08.810,33.1437,-115.6397,5.6,2.0,ML
8928553,2012-12-03 01:32:57.520,33.1833,-115.9872,8.1,2.1,ML
8933669,2012-12-08 06:34:45.610,33.189,-115.984,7.4,2.7,ML
8936011,2012-12-10 15:07:48.540,33.1557,-115.645,0.1,1.8,ML
8938332,2012-12-12 19:24:35.570,33.191,-115.984,8.3,2.9,ML
8971859,2013-01-13 15:40:52.150,33.4938,-115.8278,5.1,2.3,ML
8979133,2013-01-20 16:48:06.090,33.0465,-115.6135,14.5,1.8,ML
8979668,2013-01-21 06:27:33.290,33.087,-115.777,8.5,2.3,ML
8983296,2013-01-24 22:37:12.470,33.179,-116.017,7.6,2.0,ML
9000639,2013-02-07 15:04:35.020,33.0553,-115.5807,8.9,1.8,ML
9001353,2013-02-08 04:51:45.690,33.185,-115.601,1.3,2.8,ML
9018592,2013-02-21 20:57:38.230,33.243,-116.0196,5.4,3.5,ML
9044578,2013-03-13 16:53:42.760,33.1633,-115.5872,0.3,1.8,ML
9059217,2013-03-26 23:21:33.660,32.905,-115.527,13.9,2.4,ML
9079547,2013-04-01 05:10:14.720,33.178,-115.6085,0.5,2.0,ML
9088843,2013-06-03 12:43:34.490,33.2209,-115.6444,3.3,3.3,ML
9088848,2013-06-03 12:48:14.450,33.2377,-115.619,2.9,1.9,ML
9089160,2013-06-03 17:57:35.630,33.2307,-115.6205,2.2,2.5,ML
9089221,2013-06-03 19:04:09.610,33.2121,-115.626,13.7,4.4,MB
9090480,2013-06-04 19:05:52.400,33.2027,-115.5523,1.5,2.6,ML
9090513,2013-06-04 19:46:40.650,33.191,-115.5706,12.1,3.7,ML
9090540,2013-06-04 20:08:39.330,33.2025,-115.5483,2.6,2.3,ML
9090597,2013-06-04 21:24:28.690,33.207,-115.553,2.5,3.1,ML
9090750,2013-06-05 00:44:07.390,33.208,-115.5503,2.5,2.2,ML
9093356,2013-06-07 05:09:15.140,32.9682,-115.5543,13.1,2.4,ML
9111269,2013-06-21 23:15:55.300,32.9419,-115.5324,17.1,2.6,ML
9114190,2013-06-23 23:12:48.720,32.9483,-115.5252,14.8,2.5,ML
9115748,2013-06-25 05:45:34.150,33.1737,-115.6037,1.3,1.9,ML
9117223,2013-06-26 06:48:58.510,33.2415,-116.1475,8.8,1.5,ML
9121330,2013-06-29 19:19:56.200,33.19,-115.5772,0.4,1.8,ML
9121333,2013-06-29 19:27:04.940,33.1827,-115.5758,0.1,2.2,ML
9121387,2013-06-29 20:25:06.790,33.249,-116.005,1.8,3.1,ML
9121590,2013-06-30 01:09:40.610,33.2468,-116.0062,1.6,2.2,ML
9124176,2013-07-02 02:59:09.470,33.2547,-115.992,2.8,1.8,ML
9126504,2013-07-03 22:35:05.900,32.887,-115.945,0.7,1.6,ML
9132512,2013-07-09 02:44:09.540,33.0983,-115.6175,8.1,2.1,ML
9153798,2013-07-26 14:00:47.290,32.972,-115.881,8.5,2.9,ML
9175789,2013-08-14 11:28:46.080,32.949,-115.5434,17.5,2.5,ML
9178022,2013-08-16 03:53:36.010,33.201,-115.9696,9.0,3.2,ML
9178239,2013-08-16 07:01:35.520,33.1963,-115.9744,9.2,2.0,ML
9182657,2013-08-20 02:49:51.550,33.1461,-115.6079,11.4,2.9,ML
9182850,2013-08-20 08:04:24.840,33.052,-115.5673,10.8,2.2,ML
9182942,2013-08-20 09:53:56.580,33.0333,-115.5605,9.5,2.0,ML
9183094,2013-08-20 12:44:41.690,33.044,-115.5607,11.5,2.3,ML
9200414,2013-09-05 04:26:45.200,33.055,-115.5687,10.5,2.4,ML
9204749,2013-09-08 20:32:13.650,32.9353,-115.957,3.3,2.1,ML
9212650,2013-09-15 15:03:38.420,33.1742,-115.6015,1.7,2.1,ML
9222162,2013-09-24 11:20:54.550,33.3022,-115.6657,7.4,2.0,ML
9228427,2013-09-30 04:23:27.680,32.8768,-115.9871,17.0,3.5,ML
9247205,2013-05-15 20:06:34.660,33.2341,-116.0779,17.8,1.6,ML
9247914,2013-05-16 11:43:29.660,33.1818,-115.6085,2.3,2.5,ML
9248644,2013-05-17 03:07:52.620,33.1987,-115.5525,8.5,3.7,ML
9248675,2013-05-17 03:44:17.510,33.212,-115.5508,0.1,2.3,ML
9248713,2013-05-17 04:38:13.590,33.213,-115.553,1.8,3.1,ML
9251713,2013-05-19 15:44:42.970,33.2055,-115.5611,14.3,2.9,ML
9256499,2013-05-23 04:09:28.540,33.2594,-116.022,14.9,2.0,ML
9264436,2013-05-30 04:15:02.070,33.2083,-115.5668,0.8,2.1,ML
9271188,2013-10-05 04:30:28.350,32.9352,-115.5428,8.1,2.4,ML
9272628,2013-10-06 14:26:28.710,32.8733,-116.0023,6.6,2.5,ML
9272884,2013-10-06 19:41:18.880,32.9039,-115.8554,2.3,2.7,ML
9280838,2013-10-14 04:17:10.040,33.205,-115.672,1.7,2.4,ML
9280911,2013-10-14 06:43:33.910,33.1814,-115.6799,12.5,2.9,ML
9280930,2013-10-14 07:07:42.930,33.2078,-115.676,2.0,2.6,ML
9280934,2013-10-14 07:16:15.110,33.185,-115.7041,7.4,2.8,ML
9280970,2013-10-14 08:12:24.240,33.1995,-115.6767,2.5,2.1,ML
9280992,2013-10-14 08:38:34.860,33.2023,-115.6783,2.2,2.7,ML
9281010,2013-10-14 09:01:53.530,33.1987,-115.6792,2.1,2.0,ML
9281043,2013-10-14 09:38:21.100,33.2047,-115.6788,1.5,1.9,ML
9281179,2013-10-14 12:38:17.640,33.2029,-115.6492,10.0,3.5,ML
9281184,2013-10-14 12:39:20.070,33.193,-115.689,3.1,3.0,ML
9281224,2013-10-14 13:32:39.660,33.2053,-115.6727,2.0,2.1,ML
9281405,2013-10-14 17:40:46.870,33.2042,-115.677,2.5,2.5,ML
9282363,2013-10-15 13:31:58.440,33.2062,-115.674,2.6,2.4,ML
9284216,2013-10-17 06:23:06.130,33.1917,-115.615,1.3,1.8,ML
9289296,2013-10-22 01:35:55.480,32.9476,-115.5627,5.5,2.2,ML
9290661,2013-10-23 08:57:46.260,33.0612,-115.581,9.1,1.9,ML
9301159,2016-09-17 07:10:18.320,33.159833,-115.649833,2.65,1.39,Ml
9301279,2016-09-17 16:12:10.500,33.1655,-115.639833,2.9,1.39,Ml
9301797,2016-09-18 17:56:16.060,32.9515,-115.5405,9.35,1.75,Ml
9301799,2016-09-18 18:03:46.290,32.953833,-115.544,7.67,1.6,Ml
9301848,2016-09-18 22:32:02.390,32.9535,-115.538333,9.95,1.45,Ml
9301900,2016-09-19 02:54:50.310,33.049,-115.566167,8.06,1.58,Ml
9301931,2016-09-19 05:58:17.770,33.125167,-115.598,9.05,1.62,Ml
9302099,2016-09-17 16:12:23.360,33.173,-115.603667,2.17,1.71,Ml
9302760,2016-04-01 04:53:53.170,33.179333,-115.972667,2.34,1.63,Ml
9303027,2016-03-31 05:31:01.200,33.172167,-115.621667,3.55,1.55,ml
9303313,2016-03-30 06:53:27.880,33.178,-115.6225,2.62,1.62,ml
9307827,2013-04-10 12:41:26.010,33.1732,-115.6207,0.1,2.1,ML
9307832,2013-04-10 12:43:33.680,33.1616,-115.6387,11.6,2.7,ML
9319882,2016-03-26 06:23:20.730,33.179,-115.615,2.83,1.8,ml
9319893,2016-03-26 06:22:38.840,33.1795,-115.613333,3.96,1.57,ml
9319914,2016-03-26 06:17:06.960,33.179833,-115.615833,2.98,1.56,ml
9321732,2013-04-20 19:07:09.210,33.3405,-115.7227,4.5,2.3,ML
9334529,2013-04-29 17:32:09.340,33.1553,-115.642,1.5,2.9,ML
9334533,2013-04-29 17:33:44.990,33.1517,-115.6023,7.0,2.4,ML
9334536,2013-04-29 17:34:56.770,33.1553,-115.6457,1.9,2.4,ML
9334540,2013-04-29 17:36:58.670,33.1555,-115.643,2.0,2.1,ML
9335295,2013-04-30 08:32:42.480,33.1467,-115.6602,1.8,2.1,ML
9337315,2016-03-20 20:28:26.570,32.871667,-116.000833,8.45,1.41,ml
9337517,2016-03-20 06:30:01.870,32.931167,-115.531167,9.09,1.54,ml
9337734,2016-03-19 16:32:02.560,32.911667,-115.506167,9.06,1.44,ml
9337764,2016-03-19 14:59:42.440,33.1615,-115.631833,2.65,1.42,ml
9337957,2016-03-19 04:23:36.570,33.184333,-115.605833,2.51,1.59,ml
9338126,2016-03-18 18:06:59.780,33.1355,-115.5975,6.8,1.56,ml
9338218,2016-03-18 10:32:35.050,33.281833,-115.703667,2.8,1.8,ml
9338425,2016-03-17 18:17:23.190,33.2105,-115.578667,4.34,1.44,ml
9338454,2016-03-17 15:56:04.470,33.1275,-115.609167,7.72,1.42,ml
9338532,2016-03-17 09:35:51.970,33.2545,-115.653167,2.92,1.68,ml
9338704,2016-03-16 20:21:33.100,33.1775,-115.603833,3.29,1.73,ml
9338740,2016-03-16 17:40:24.820,33.175833,-115.601,2.89,1.86,ml
9338741,2016-03-16 17:36:57.370,33.1755,-115.603667,3.39,2.14,ml
9338852,2016-03-16 10:15:40.530,33.2235,-116.081167,10.15,1.68,ml
9339471,2016-03-14 09:55:37.780,33.247167,-115.648167,2.24,2.17,ml
9339997,2016-03-12 18:39:16.310,33.202333,-116.1575,3.48,1.54,ml
9340152,2016-03-12 08:25:37.970,33.064833,-115.589333,5.56,1.59,ml
9340173,2016-03-12 05:50:45.560,33.2325,-116.092667,5.67,2.38,ml
9340985,2016-03-09 07:55:43.980,33.038,-115.5925,5.07,1.56,ml
9341281,2016-03-08 09:51:02.090,33.214667,-116.076333,9.92,1.7,ml
9342196,2016-03-05 00:01:28.410,33.049333,-115.879167,5.17,1.61,ml
9342856,2016-03-02 22:16:22.620,32.8705,-115.992167,8.99,1.92,ml
9343199,2016-07-08 21:16:44.370,32.9115,-115.527,9.05,1.63,ml
9343240,2016-07-08 18:26:57.920,32.902833,-115.523167,11.28,1.77,ml
9343246,2016-07-08 17:58:50.960,32.911667,-115.528167,9.07,2.15,ml
9343265,2016-07-08 16:28:51.980,32.9095,-115.526167,10.52,1.45,ml
9343275,2016-07-08 15:40:17.280,32.911833,-115.525333,10.66,1.64,ml
9343279,2016-07-08 15:14:00.100,32.910333,-115.529667,9.46,1.48,ml
9343280,2016-07-08 15:12:36.570,32.900333,-115.5345,5.78,1.64,ml
9343282,2016-07-08 15:09:14.100,32.903833,-115.5265,6.98,1.54,ml
9343283,2016-07-08 15:08:18.890,32.9125,-115.5345,5.89,1.41,ml
9343285,2016-07-08 15:05:19.720,32.912333,-115.525333,10.15,1.7,ml
9343286,2016-07-08 14:59:23.120,32.906667,-115.521333,9.89,1.9,ml
9343446,2016-07-08 01:38:02.430,32.91,-115.527167,10.68,1.51,ml
9343557,2016-07-07 17:18:21.480,32.867,-115.5355,5.11,2.06,ml
9343579,2016-07-07 15:35:35.090,32.906,-115.530833,6.38,1.51,ml
9343602,2016-07-07 13:47:23.580,32.875833,-115.453,12.14,1.4,ml
9343605,2016-07-07 13:14:26.460,32.912333,-115.531833,7.87,1.59,ml
9343693,2016-07-07 06:03:12.230,33.024167,-115.943,5.74,1.51,ml
9343804,2016-07-06 19:13:29.890,32.959833,-115.559333,8.13,1.4,ml
9344253,2016-07-05 07:03:48.440,33.213833,-116.062167,5.19,2.0,ml
9344317,2016-07-05 02:25:59.330,33.173667,-115.978667,4.23,2.24,ml
9344713,2016-07-03 22:38:59.760,33.032167,-115.585,5.13,1.94,ml
9344887,2016-07-03 07:24:24.980,32.967667,-115.543667,10.26,1.99,ml
9345509,2016-07-01 01:59:31.940,33.2225,-115.663167,14.44,1.77,ml
9346047,2016-06-29 11:17:52.080,33.154833,-115.630833,6.54,1.62,ml
9347527,2016-06-25 04:16:00.410,32.9575,-115.551667,8.03,2.2,ml
9347635,2016-06-24 19:50:56.190,32.9825,-115.537667,3.87,1.41,ml
9347904,2016-06-23 20:50:21.360,32.924667,-115.807,8.0,1.41,ml
9347927,2016-06-23 18:56:38.310,32.9665,-115.5665,7.84,1.67,ml
9348566,2016-08-07 06:59:04.350,33.173333,-116.042833,5.58,2.29,ml
9348602,2016-08-07 04:39:13.860,33.195333,-115.585167,3.34,1.6,ml
9348603,2016-08-07 04:36:19.230,33.193333,-115.580833,3.37,1.59,ml
9349024,2016-08-05 23:44:18.060,33.110167,-115.5845,6.38,1.5,ml
9349114,2016-08-05 15:21:55.720,33.1505,-115.996,2.99,2.45,ml
9350886,2016-07-31 16:06:46.300,32.954,-115.7605,2.71,2.25,ml
9350889,2016-07-31 16:05:07.430,32.953,-115.758833,3.28,2.61,ml
9350989,2016-07-31 07:53:48.770,33.055167,-115.583,10.77,2.02,ml
9350992,2016-07-31 07:51:16.380,33.0665,-115.558333,10.76,1.85,ml
9351424,2016-07-30 01:18:50.040,33.1885,-115.649,3.42,1.67,ml
9351425,2016-07-30 01:18:23.440,33.191,-115.645333,3.82,1.42,ml
9351473,2016-07-29 21:57:48.660,33.188333,-115.647833,3.36,1.51,ml
9351479,2016-07-29 21:38:58.970,33.191,-115.644167,3.62,1.79,ml
9351494,2016-07-29 20:21:17.560,33.188,-115.641667,3.41,1.45,ml
9351504,2016-07-29 19:52:49.050,33.1895,-115.6435,3.45,2.0,ml
9351508,2016-07-29 19:32:58.310,33.190667,-115.641,3.07,1.63,ml
9351509,2016-07-29 19:30:56.150,33.185667,-115.643167,3.94,1.58,ml
9351520,2016-07-29 18:58:36.000,33.190833,-115.642167,3.15,2.39,ml
9351521,2016-07-29 18:56:37.700,33.192833,-115.641833,2.98,2.33,ml
9351522,2016-07-29 18:56:25.060,33.198167,-115.646333,2.97,1.71,ml
9351523,2016-07-29 18:56:09.770,33.186167,-115.640333,3.3,1.96,ml
9351524,2016-07-29 18:54:48.280,33.187667,-115.6455,3.48,1.85,ml
9351529,2016-07-29 18:39:16.470,33.192167,-115.643667,3.18,1.87,ml
9351532,2016-07-29 18:21:22.550,33.1885,-115.645333,3.11,1.43,ml
9351543,2016-07-29 17:29:11.180,33.189833,-115.644167,3.47,1.47,ml
9351587,2016-07-29 14:53:44.130,33.192833,-115.644667,3.63,1.52,ml
9351595,2016-07-29 14:21:24.220,33.192,-115.645,3.81,1.47,ml
9351609,2016-07-29 13:07:58.440,33.189333,-115.6475,3.01,2.54,ml
9351616,2016-07-29 12:34:53.880,33.192833,-115.642,3.15,1.67,ml
9352284,2016-07-27 08:48:43.570,32.905,-115.532667,10.02,1.6,ml
9352814,2016-07-25 14:14:53.960,33.1745,-115.977,3.89,1.55,ml
9353284,2016-07-23 23:06:02.570,33.0205,-115.560333,6.12,1.64,ml
9353829,2016-07-22 04:33:24.590,33.0045,-115.807167,5.38,2.58,ml
9355011,2016-07-18 11:49:09.120,33.2435,-116.123333,5.55,1.81,ml
9355265,2016-07-17 14:53:48.500,32.9075,-115.521,9.73,1.73,ml
9355276,2016-07-17 14:22:14.480,32.901667,-115.525667,10.56,1.58,ml
9355654,2016-09-08 03:26:55.580,33.175,-116.041667,3.66,1.89,Ml
9355896,2016-09-06 21:06:48.530,33.166167,-115.6515,2.56,1.81,Ml
9355941,2016-09-06 16:35:59.390,33.175333,-116.0415,3.5,2.2,Ml
9356065,2016-09-06 01:11:50.210,33.045667,-115.584,7.87,1.39,Ml
9356087,2016-09-05 20:58:19.510,33.1725,-115.644833,3.82,1.67,Ml
9356746,2016-09-04 11:30:17.380,33.165167,-115.643333,2.42,1.61,Ml
9356838,2016-09-04 03:23:42.020,33.255333,-115.667167,6.46,1.54,Ml
9356882,2016-09-04 00:03:36.980,32.894833,-115.5235,9.83,2.1,Ml
9357044,2016-09-03 10:48:22.550,33.268833,-116.105667,3.64,1.39,Ml
9357406,2016-09-02 09:17:21.100,33.264833,-116.109,3.06,2.42,Ml
9357534,2016-09-01 21:02:50.920,33.272667,-116.103833,5.39,1.4,Ml
9357849,2016-08-31 14:59:59.810,33.2695,-116.105833,4.01,1.48,ml
9357934,2016-08-31 05:45:41.850,33.2715,-116.108,3.09,1.81,ml
9358368,2016-08-29 05:34:08.930,33.271167,-116.1155,3.11,1.79,ml
9358400,2016-08-29 02:58:09.660,33.106833,-115.595,9.36,1.4,ml
9359137,2016-08-26 18:03:16.090,33.1955,-116.062167,4.98,2.04,ml
9359857,2016-08-24 04:26:11.020,33.294,-115.7125,2.88,1.45,ml
9359858,2016-08-24 04:26:03.980,33.297167,-115.712667,3.4,1.58,ml
9360070,2016-08-23 11:37:12.590,33.272833,-116.111833,1.31,1.71,ml
9360159,2016-08-23 05:43:54.270,33.176667,-116.0455,2.88,1.47,ml
9360459,2016-08-22 02:13:29.160,33.268167,-116.109833,5.11,1.96,ml
9360529,2016-08-21 21:47:41.760,33.164,-115.6345,4.52,1.39,ml
9360544,2016-08-21 20:13:17.310,33.159,-115.6365,3.78,1.61,ml
9360545,2016-08-21 20:13:07.650,33.1595,-115.632667,4.64,1.8,ml
9360546,2016-08-21 20:12:59.360,33.163667,-115.6215,5.01,1.83,ml
9360548,2016-08-21 20:07:09.740,33.157,-115.638,4.1,1.46,ml
9360549,2016-08-21 20:06:26.260,33.169167,-115.691333,0.6,1.41,ml
9360552,2016-08-21 20:02:23.730,33.159667,-115.638833,3.92,1.61,ml
9360578,2016-08-21 18:20:41.860,33.2715,-116.108,1.29,1.94,ml
9360986,2016-08-20 11:16:53.380,33.267833,-116.111333,2.46,2.62,ml
9360991,2016-08-20 11:03:39.740,33.2695,-116.111667,3.67,1.99,ml
